client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies
CUST_00117,23,12996,OWN,0,DEBTCONSOLIDATION,C,2400,13.49,1,0.18,Y,2,Female,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,24,0.1846722068,1613.95424,0.3088607448,5,0.6858782308,0
CUST_00118,22,42000,RENT,6,MEDICAL,D,25000,14.59,1,0.6,Y,2,Female,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,60,0.5952380952,2764.937898,0.66106995,13,0.7402616898,1
CUST_00119,26,48000,RENT,2,EDUCATION,B,25000,9.64,1,0.52,N,4,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,60,0.5208333333,13578.5429,0.8037196437,12,0.721206169,0
CUST_00120,25,12996,OWN,1,MEDICAL,D,3600,14.59,1,0.28,N,3,Female,Single,PhD,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,12,0.2770083102,2519.463643,0.4708728565,9,0.7870415931,0
CUST_00121,22,12996,OWN,1,EDUCATION,B,4750,,1,0.37,N,3,Female,Single,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Part-time,24,0.365497076,3850.102347,0.6617499497,3,0.356354205,0
CUST_00122,25,42360,RENT,1,EDUCATION,E,25000,16.35,1,0.59,Y,3,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Self-employed,36,0.5901794145,3002.050129,0.6610493421,3,0.3813161188,0
CUST_00123,21,49000,RENT,4,EDUCATION,B,25000,10.99,1,0.51,N,2,Female,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.5102040816,8453.300529,0.682720419,5,0.5366236552,1
CUST_00124,25,225000,MORTGAGE,0,VENTURE,F,25000,18.67,0,0.11,N,2,Female,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.1111111111,39976.25244,0.2887833442,8,0.7043619626,1
CUST_00125,26,225000,RENT,1,EDUCATION,A,3000,9.32,0,0.01,N,4,Male,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.01333333333,41642.36334,0.1984105037,12,0.4471701445,0
CUST_00126,23,225000,RENT,8,DEBTCONSOLIDATION,A,7500,8.63,0,0.03,N,2,Male,Married,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.03333333333,57144.69433,0.2873097526,15,0.7866152505,0
CUST_00127,26,225000,MORTGAGE,2,VENTURE,B,25000,10.08,0,0.11,N,2,Female,Single,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.1111111111,30663.76219,0.2473944986,6,0.155492526,0
CUST_00128,22,49464,RENT,5,PERSONAL,B,25000,11.83,1,0.51,N,3,Male,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.5054180818,12506.37048,0.7582559129,9,0.2641300635,0
CUST_00129,23,50000,RENT,1,DEBTCONSOLIDATION,A,25000,7.9,1,0.5,N,3,Male,Widowed,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.5,13702.98913,0.7740597827,9,0.4944901782,0
CUST_00130,25,50000,RENT,4,HOMEIMPROVEMENT,A,25000,5.99,1,0.5,N,2,Female,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Part-time,24,0.5,10372.10174,0.7074420347,5,0.07720412795,0
CUST_00131,24,44000,RENT,2,DEBTCONSOLIDATION,D,25000,15.33,1,0.57,N,2,Female,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,60,0.5681818182,10717.54422,0.8117623685,5,0.9409991834,1
CUST_00132,23,50000,RENT,1,VENTURE,B,25000,11.83,1,0.5,N,4,Female,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,36,0.5,7221.991122,0.6444398224,6,0.6982638082,0
CUST_00133,22,50004,RENT,0,VENTURE,B,25000,10.36,1,0.5,N,2,Male,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Unemployed,12,0.4999600032,10415.42747,0.7082518892,2,0.3336862503,0
CUST_00134,22,50004,RENT,3,VENTURE,C,25000,12.23,1,0.5,N,3,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.4999600032,14545.63595,0.790849451,5,0.5154077225,1
CUST_00135,22,52000,RENT,2,EDUCATION,B,25000,11.11,1,0.48,N,4,Male,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.4807692308,12994.63485,0.7306660549,2,0.9382191062,0
CUST_00136,23,13200,OWN,3,DEBTCONSOLIDATION,A,4950,7.9,1,0.38,N,4,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.375,854.4331212,0.4397297819,4,0.666193155,0
CUST_00137,24,220000,MORTGAGE,1,EDUCATION,B,25000,11.58,0,0.11,N,2,Male,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Full-time,24,0.1136363636,62139.74387,0.3960897449,4,0.6498442645,1
CUST_00138,23,216000,MORTGAGE,5,DEBTCONSOLIDATION,A,21000,8.9,0,0.1,N,3,Male,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Self-employed,36,0.09722222222,60618.93847,0.3778654559,5,0.9013196613,0
CUST_00139,25,216000,MORTGAGE,2,EDUCATION,D,25000,16.07,0,0.12,N,3,Female,Widowed,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.1157407407,50597.57575,0.3499887766,5,0.9090202289,0
CUST_00140,26,216000,MORTGAGE,10,EDUCATION,C,20000,14.22,0,0.09,Y,2,Female,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,60,0.09259259259,63360.45103,0.385928014,6,0.4831094561,0
CUST_00141,23,215000,MORTGAGE,7,MEDICAL,C,35000,14.79,0,0.16,Y,3,Male,Single,Master,UK,England,London,51.5074,-0.1278,Part-time,36,0.1627906977,28477.62566,0.2952447705,7,0.7313307625,0
CUST_00142,26,215000,MORTGAGE,11,EDUCATION,A,12000,7.88,0,0.06,N,2,Male,Single,Master,UK,England,London,51.5074,-0.1278,Unemployed,60,0.05581395349,24621.34315,0.1703318286,3,0.07293626727,0
CUST_00143,23,52000,RENT,1,PERSONAL,C,25000,13.22,1,0.48,N,2,Male,Single,Bachelor,UK,England,London,51.5074,-0.1278,Self-employed,12,0.4807692308,8493.001941,0.6440961912,4,0.3055092011,0
CUST_00144,26,46000,RENT,2,DEBTCONSOLIDATION,D,25000,11.86,1,0.54,N,4,Female,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.5434782609,3662.525248,0.623098375,9,0.758282663,0
CUST_00145,22,53000,RENT,5,EDUCATION,C,25000,13.43,1,0.47,Y,4,Female,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.4716981132,4216.907339,0.5512624026,7,0.2591175952,1
CUST_00146,26,47000,RENT,0,HOMEIMPROVEMENT,D,25000,15.28,1,0.53,Y,2,Male,Married,Master,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.5319148936,10256.88001,0.7501463832,9,0.6349004094,1
CUST_00147,23,47000,RENT,1,VENTURE,E,25000,17.93,1,0.53,N,2,Male,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,12,0.5319148936,6116.177868,0.6620463376,1,0.137040316,0
CUST_00148,23,13200,MORTGAGE,2,EDUCATION,B,1400,9.25,0,0.11,N,4,Female,Married,PhD,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.1060606061,2468.413373,0.2930616192,7,0.2842799024,0
CUST_00149,21,13200,OWN,0,VENTURE,C,4500,12.98,1,0.34,N,4,Female,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,60,0.3409090909,3342.399689,0.5941211886,6,0.2641358743,0
CUST_00150,22,210000,MORTGAGE,6,VENTURE,B,16000,10.62,0,0.08,N,4,Male,Married,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,24,0.07619047619,24550.5088,0.1930976609,10,0.1368783159,0
CUST_00151,26,210000,OWN,10,PERSONAL,B,22000,11.83,0,0.1,N,4,Male,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.1047619048,12726.31528,0.1653634061,13,0.5712062239,2
CUST_00152,26,48000,RENT,5,VENTURE,F,25000,18.43,1,0.52,N,2,Male,Single,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,24,0.5208333333,10886.28931,0.7476310273,3,0.4280997248,0
CUST_00153,22,54996,RENT,6,EDUCATION,B,25000,,1,0.45,N,4,Male,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,36,0.4545785148,9385.087908,0.6252288877,2,0.6975555449,1
CUST_00154,24,55000,RENT,4,HOMEIMPROVEMENT,D,25000,,1,0.45,Y,4,Male,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,60,0.4545454545,14416.21049,0.7166583725,8,0.3078709913,1
CUST_00155,23,55000,RENT,4,EDUCATION,B,25000,11.36,1,0.45,N,3,Male,Married,Master,USA,New York,New York City,40.7128,-74.006,Full-time,60,0.4545454545,12989.39923,0.6907163496,4,0.9047077167,0
CUST_00156,23,55000,RENT,4,EDUCATION,D,25000,15.65,1,0.45,Y,3,Female,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Unemployed,60,0.4545454545,4198.734339,0.5308860789,9,0.8588770684,0
CUST_00157,24,55164,RENT,8,PERSONAL,C,25000,13.22,1,0.45,Y,4,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.4531941121,9377.65283,0.623189994,10,0.8201661806,1
CUST_00158,26,56000,RENT,4,DEBTCONSOLIDATION,C,25000,12.87,1,0.45,N,2,Female,Divorced,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,36,0.4464285714,9254.099863,0.6116803547,14,0.1963151482,1
CUST_00159,24,203500,OWN,8,MEDICAL,C,20000,13.04,0,0.1,N,3,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Self-employed,60,0.09828009828,36771.577,0.2789758083,2,0.1760803331,1
CUST_00160,23,190000,MORTGAGE,5,EDUCATION,F,22000,17.58,1,0.12,Y,3,Male,Single,High School,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.1157894737,46006.62198,0.3579295894,10,0.7965535459,0
CUST_00161,23,13920,OWN,2,PERSONAL,E,7750,17.04,1,0.56,N,4,Male,Single,PhD,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,36,0.5567528736,767.4682156,0.6118870845,1,0.8211019386,0
CUST_00162,24,60000,RENT,0,PERSONAL,B,25000,10.99,1,0.42,N,3,Male,Single,Bachelor,UK,England,Manchester,53.4808,-2.2426,Full-time,24,0.4166666667,9888.535032,0.5814755839,2,0.8596178523,1
CUST_00163,24,60000,RENT,2,PERSONAL,B,25000,11.11,1,0.42,N,3,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,24,0.4166666667,16732.95807,0.6955493011,15,0.1968995985,1
CUST_00164,26,54000,RENT,7,DEBTCONSOLIDATION,D,25000,14.83,1,0.46,Y,2,Male,Single,Master,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,36,0.462962963,5860.827269,0.5714968013,3,0.5666198025,0
CUST_00165,23,14000,OWN,2,DEBTCONSOLIDATION,D,4000,,1,0.29,N,3,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Part-time,36,0.2857142857,3177.43523,0.512673945,12,0.590019486,0
CUST_00166,24,200000,RENT,8,MEDICAL,B,12000,12.69,0,0.06,N,2,Female,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Part-time,60,0.06,31559.06799,0.21779534,9,0.7043623598,1
CUST_00167,24,200000,MORTGAGE,8,HOMEIMPROVEMENT,C,12000,13.49,0,0.06,N,2,Female,Married,PhD,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.06,38602.54757,0.2530127379,14,0.1905279299,0
CUST_00168,21,200000,MORTGAGE,5,EDUCATION,C,16000,14.65,0,0.08,N,4,Male,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,36,0.08,49214.49579,0.326072479,5,0.5905446203,1
CUST_00169,25,54000,RENT,3,HOMEIMPROVEMENT,E,25000,16.82,1,0.46,N,4,Female,Divorced,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,36,0.462962963,7161.069314,0.5955753577,15,0.1422021595,1
CUST_00170,23,60000,RENT,3,PERSONAL,C,25000,12.73,1,0.42,N,3,Female,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.4166666667,5072.433412,0.5012072235,4,0.8080092315,0
CUST_00171,23,60000,RENT,7,PERSONAL,B,25000,10.25,1,0.42,N,4,Female,Widowed,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,24,0.4166666667,3355.871919,0.4725978653,4,0.5969047692,0
CUST_00172,21,60000,RENT,6,EDUCATION,B,25000,10.99,1,0.42,N,4,Male,Widowed,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.4166666667,4679.835357,0.4946639226,12,0.6302475017,1
CUST_00173,25,61959,RENT,9,MEDICAL,C,25000,12.73,1,0.4,N,2,Male,Single,PhD,USA,California,San Francisco,37.7749,-122.4194,Unemployed,36,0.4034926322,6742.984075,0.512322408,4,0.7732886277,1
CUST_00174,22,56400,RENT,2,HOMEIMPROVEMENT,D,25000,14.96,1,0.44,Y,3,Female,Married,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Self-employed,36,0.4432624113,12771.29995,0.6697038998,9,0.08401006416,0
CUST_00175,23,200000,MORTGAGE,7,EDUCATION,A,28000,,0,0.14,N,2,Female,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,60,0.14,55677.59579,0.4183879789,11,0.5922682623,0
CUST_00176,21,200000,MORTGAGE,2,DEBTCONSOLIDATION,C,25000,13.99,0,0.13,N,2,Male,Married,Bachelor,UK,England,London,51.5074,-0.1278,Self-employed,24,0.125,55345.63152,0.4017281576,13,0.3415095306,1
CUST_00177,24,200000,MORTGAGE,3,VENTURE,A,24000,7.49,0,0.12,N,4,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,60,0.12,26684.20222,0.2534210111,7,0.7452678069,1
CUST_00178,26,200000,MORTGAGE,4,EDUCATION,C,15000,14.79,0,0.07,N,3,Female,Married,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.075,34507.65622,0.2475382811,14,0.1313403265,0
CUST_00179,25,200000,MORTGAGE,2,DEBTCONSOLIDATION,B,15500,11.99,0,0.08,N,2,Female,Married,Master,USA,Texas,Houston,29.7604,-95.3698,Part-time,12,0.0775,13931.43033,0.1471571516,8,0.06484869151,1
CUST_00180,24,200000,RENT,8,EDUCATION,A,10000,8.49,0,0.05,N,4,Male,Single,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.05,18071.25385,0.1403562692,7,0.5690092256,0
CUST_00181,24,66000,RENT,3,EDUCATION,B,25000,9.91,1,0.38,N,2,Female,Divorced,High School,USA,New York,New York City,40.7128,-74.006,Self-employed,36,0.3787878788,16742.7016,0.6324651758,14,0.8179694868,2
CUST_00182,22,66000,RENT,6,EDUCATION,C,25000,13.06,1,0.38,Y,3,Female,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,24,0.3787878788,15398.29194,0.6120953324,12,0.4243216195,1
CUST_00183,22,200000,MORTGAGE,6,DEBTCONSOLIDATION,A,9000,6.17,0,0.04,N,4,Male,Married,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.045,54632.84843,0.3181642422,6,0.204057237,0
CUST_00184,144,200000,MORTGAGE,4,EDUCATION,B,6000,11.86,0,0.03,N,2,Female,Divorced,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.03,54873.7578,0.304368789,1,0.05367204218,0
CUST_00185,25,200000,RENT,5,EDUCATION,D,18000,16.32,0,0.09,N,3,Female,Single,PhD,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.09,28543.76057,0.2327188029,5,0.9278644778,1
CUST_00186,25,200000,MORTGAGE,2,VENTURE,B,12000,10.38,0,0.06,N,2,Male,Divorced,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.06,54938.13701,0.334690685,4,0.5845495488,1
CUST_00187,25,200000,MORTGAGE,9,PERSONAL,C,23050,14.35,0,0.12,N,3,Male,Married,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,36,0.11525,12182.47124,0.1761623562,11,0.1718843206,0
CUST_00188,24,200000,MORTGAGE,8,DEBTCONSOLIDATION,B,20000,,0,0.1,N,3,Male,Single,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,36,0.1,20150.54818,0.2007527409,9,0.2980871053,0
CUST_00189,24,60000,RENT,2,DEBTCONSOLIDATION,E,25000,,1,0.42,Y,2,Female,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Self-employed,36,0.4166666667,17202.87115,0.7033811859,10,0.6510209686,1
CUST_00190,21,14400,OWN,0,HOMEIMPROVEMENT,B,3000,,1,0.21,N,4,Male,Married,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,36,0.2083333333,2494.784633,0.3815822662,15,0.3614178663,2
CUST_00191,26,66996,RENT,10,PERSONAL,D,25000,15.21,1,0.37,Y,2,Male,Married,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.3731566064,8372.621445,0.4981285666,12,0.4941174421,0
CUST_00192,23,67000,RENT,3,EDUCATION,A,25000,7.9,1,0.37,N,4,Male,Married,High School,Canada,BC,Victoria,48.4284,-123.3656,Unemployed,24,0.3731343284,4259.172213,0.4367040629,2,0.5305296453,1
CUST_00193,24,67000,RENT,2,VENTURE,B,25000,10.99,1,0.37,N,3,Male,Single,High School,USA,New York,New York City,40.7128,-74.006,Part-time,60,0.3731343284,9650.048398,0.5171649015,2,0.5400615865,1
CUST_00194,24,68000,RENT,5,PERSONAL,D,25000,14.09,1,0.37,Y,3,Male,Single,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.3676470588,11098.00611,0.530853031,4,0.2335881833,2
CUST_00195,25,69000,RENT,9,PERSONAL,D,25000,17.49,1,0.36,N,2,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.3623188406,5716.005003,0.4451594928,9,0.9187358197,0
CUST_00196,25,200000,MORTGAGE,0,EDUCATION,B,12000,11.48,0,0.06,N,3,Male,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,60,0.06,50921.2399,0.3146061995,13,0.5602663687,0
CUST_00197,26,188000,MORTGAGE,10,VENTURE,E,20000,17.74,1,0.11,N,2,Male,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,36,0.1063829787,29937.74711,0.2656263144,3,0.4874034862,0
CUST_00198,26,200000,MORTGAGE,4,PERSONAL,C,3000,13.92,0,0.01,N,3,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,36,0.015,47966.34544,0.2548317272,9,0.7325528261,1
CUST_00199,25,69996,RENT,9,EDUCATION,D,25000,15.21,1,0.36,N,3,Female,Married,High School,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,36,0.3571632665,5152.054875,0.4307682564,6,0.9145974659,0
CUST_00200,22,14400,OWN,2,MEDICAL,B,4000,10.99,1,0.28,N,3,Male,Married,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.2777777778,2221.728741,0.4320644959,7,0.6035445614,0
CUST_00201,24,70000,RENT,3,EDUCATION,B,25000,11.86,1,0.36,N,4,Male,Single,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.3571428571,13644.13957,0.5520591367,3,0.5506887716,0
CUST_00202,24,14400,OWN,5,PERSONAL,A,6000,7.49,1,0.42,N,3,Female,Married,High School,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.4166666667,2507.862679,0.5908237971,15,0.4383519244,1
CUST_00203,24,56100,RENT,7,MEDICAL,D,25000,16.49,1,0.38,N,4,Male,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Self-employed,24,0.4456327986,6237.322832,0.5568150237,3,0.6223572493,1
CUST_00204,25,66000,RENT,9,VENTURE,D,25000,15.33,1,0.38,Y,2,Male,Single,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,60,0.3787878788,11130.62038,0.5474336421,12,0.1702121092,0
CUST_00205,26,66000,RENT,3,HOMEIMPROVEMENT,B,25000,11.58,1,0.38,N,4,Male,Single,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.3787878788,8374.448232,0.5056734581,13,0.5289907233,0
CUST_00206,25,14400,OWN,7,EDUCATION,A,5375,5.79,1,0.37,N,2,Female,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.3732638889,3221.322864,0.5969668656,11,0.6307280887,0
CUST_00207,25,72612,RENT,9,MEDICAL,C,25000,13.11,1,0.34,N,2,Male,Single,Bachelor,USA,New York,New York City,40.7128,-74.006,Self-employed,24,0.3442957087,21369.07728,0.6385869729,8,0.252807106,1
CUST_00208,23,74000,RENT,3,MEDICAL,B,25000,10.36,1,0.34,N,3,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,60,0.3378378378,6835.090257,0.4302039224,15,0.3357227801,0
CUST_00209,25,75000,RENT,9,DEBTCONSOLIDATION,B,25000,10.36,1,0.33,N,2,Female,Married,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.3333333333,10251.49812,0.470019975,3,0.4607088391,1
CUST_00210,24,192000,RENT,0,MEDICAL,C,22000,,0,0.11,Y,2,Male,Married,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.1145833333,44765.98471,0.3477395037,2,0.211270507,0
CUST_00211,21,192000,MORTGAGE,123,VENTURE,A,20000,6.54,0,0.1,N,4,Male,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.1041666667,32653.09251,0.2742348568,6,0.4826468958,1
CUST_00212,25,191000,MORTGAGE,1,MEDICAL,B,10000,12.53,0,0.05,N,4,Male,Divorced,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,12,0.05235602094,53617.50191,0.3330759262,7,0.3935817847,1
CUST_00213,26,190300,MORTGAGE,5,PERSONAL,A,15000,,0,0.08,N,3,Female,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,60,0.07882291119,37369.93977,0.2751967408,2,0.7731012094,0
CUST_00214,22,190000,MORTGAGE,3,VENTURE,C,10000,,0,0.05,N,3,Female,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Part-time,60,0.05263157895,42344.84998,0.2754992104,13,0.09500701731,0
CUST_00215,24,75000,RENT,4,EDUCATION,B,25000,10.25,1,0.33,N,4,Male,Single,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.3333333333,17764.53181,0.5701937575,14,0.203152159,1
CUST_00216,22,71000,RENT,1,EDUCATION,D,25000,15.95,1,0.35,Y,4,Male,Divorced,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,60,0.3521126761,10514.80904,0.500208578,7,0.1828393158,0
CUST_00217,26,190000,MORTGAGE,3,VENTURE,B,20000,12.18,0,0.11,N,4,Female,Single,High School,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.1052631579,38150.98282,0.3060578043,13,0.4414418703,0
CUST_00218,23,189996,OWN,0,PERSONAL,B,24000,11.83,0,0.13,N,3,Male,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.1263184488,14699.01396,0.2036833089,12,0.6986052883,0
CUST_00219,23,78000,RENT,7,DEBTCONSOLIDATION,C,25000,,1,0.32,Y,2,Male,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.3205128205,16467.65372,0.5316365862,6,0.7603189737,1
CUST_00220,23,78000,RENT,1,VENTURE,B,25000,10.62,1,0.32,N,3,Male,Single,Master,UK,England,Manchester,53.4808,-2.2426,Full-time,60,0.3205128205,10953.98489,0.4609485242,14,0.2083003933,0
CUST_00221,23,78504,RENT,7,VENTURE,B,25000,10.74,1,0.32,N,3,Female,Single,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Part-time,24,0.3184551106,6551.248425,0.4019062522,3,0.6293335978,0
CUST_00222,25,186000,OWN,9,VENTURE,B,10000,10.25,0,0.05,N,4,Male,Single,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.05376344086,25912.43288,0.1930775961,11,0.1269321064,0
CUST_00223,24,185000,MORTGAGE,,EDUCATION,B,35000,12.42,0,0.19,N,2,Male,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.1891891892,41005.63181,0.410841253,7,0.06582750045,1
CUST_00224,25,185000,RENT,6,VENTURE,C,15000,15.27,0,0.08,N,2,Male,Married,Master,UK,England,London,51.5074,-0.1278,Part-time,24,0.08108108108,26782.8102,0.2258530281,13,0.2784499979,1
CUST_00225,24,62050,RENT,8,MEDICAL,D,25000,15.33,1,0.34,Y,2,Male,Single,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,60,0.4029008864,5962.352707,0.498990374,3,0.07066842787,1
CUST_00226,23,79416,RENT,7,VENTURE,D,25000,15.21,1,0.31,Y,2,Male,Divorced,High School,UK,England,London,51.5074,-0.1278,Part-time,12,0.3147980256,15502.6689,0.510006408,3,0.218083899,1
CUST_00227,21,14400,OWN,4,VENTURE,C,6250,14.72,1,0.43,N,2,Female,Divorced,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.4340277778,1410.234207,0.5319607089,6,0.4313288652,0
CUST_00228,24,79631,RENT,8,PERSONAL,D,25000,15.7,1,0.31,Y,2,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Self-employed,36,0.3139480855,14363.78819,0.4943274377,10,0.2938470461,1
CUST_00229,24,79632,RENT,0,EDUCATION,C,25000,13.35,1,0.31,N,4,Male,Single,PhD,Canada,Ontario,Ottawa,45.4215,-75.6972,Unemployed,60,0.3139441431,21394.35462,0.5826094361,5,0.4155891517,0
CUST_00230,21,14400,MORTGAGE,0,MEDICAL,C,1500,,0,0.1,N,4,Male,Single,High School,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,36,0.1041666667,866.6644439,0.1643516975,7,0.1677174181,1
CUST_00231,24,80000,RENT,6,EDUCATION,A,25000,6.62,1,0.31,N,2,Female,Married,High School,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.3125,18050.8934,0.5381361675,3,0.6645850463,1
